cliente_id,data_solicitacao,valor_solicitado,finalidade_credito,motivo_negativa,tentou_novamente
C084038,2024-06-22,1775.19,Cartão de Crédito,Histórico de Inadimplência,Não
C010297,2024-02-18,1496.93,Cartão de Crédito,Renda Insuficiente,Sim
C031690,2023-07-13,3247.47,Cartão de Crédito,Score Baixo,Sim
C005593,2024-07-16,3600.19,Limite Conta,Renda Insuficiente,Sim
C032509,2024-08-31,2117.97,Limite Conta,Renda Insuficiente,Sim
C079093,2024-01-24,2656.68,Empréstimo Pessoal,Score Baixo,Não
C008488,2023-11-16,3111.37,Empréstimo Pessoal,Renda Insuficiente,Não
C047472,2023-07-30,1666.03,Empréstimo Pessoal,Renda Insuficiente,Não
C031045,2024-01-22,2687.59,Empréstimo Pessoal,Documentação Incompleta,Não
C006994,2024-03-13,2980.55,Compra Parcelada,Renda Insuficiente,Não
C116238,2024-08-02,2204.95,Limite Conta,Renda Insuficiente,Sim
C087260,2023-08-03,1884.83,Empréstimo Pessoal,Renda Insuficiente,Não
C109698,2024-10-04,3711.78,Compra Parcelada,Renda Insuficiente,Não
C149964,2024-01-24,1996.03,Cartão de Crédito,Renda Insuficiente,Não
C094086,2023-09-28,3140.4,Renegociação de Dívidas,Score Baixo,Não
C075475,2024-10-12,2927.01,Empréstimo Pessoal,Renda Insuficiente,Sim
C002418,2024-10-13,1611.8,Cartão de Crédito,Renda Insuficiente,Não
C006686,2024-02-11,4841.06,Cartão de Crédito,Inconsistência Cadastral,Não
C025813,2025-06-24,2504.73,Compra Parcelada,Histórico de Inadimplência,Sim
C106596,2024-04-22,3180.56,Cartão de Crédito,Score Baixo,Não
C034372,2024-05-28,1962.2,Empréstimo Pessoal,Inconsistência Cadastral,Não
C021073,2024-12-31,4033.42,Renegociação de Dívidas,Score Baixo,Não
C084688,2023-09-20,2236.8,Empréstimo Pessoal,Inconsistência Cadastral,Não
C038812,2023-09-25,3006.36,Cartão de Crédito,Score Baixo,Não
C025379,2024-08-26,2569.32,Empréstimo Pessoal,Documentação Incompleta,Sim
C111661,2023-11-29,2715.26,Empréstimo Pessoal,Histórico de Inadimplência,Não
C054638,2024-11-15,3086.23,Cartão de Crédito,Score Baixo,Não
C031268,2024-01-14,3003.82,Cartão de Crédito,Documentação Incompleta,Não
C075974,2024-11-22,2551.13,Compra Parcelada,Score Baixo,Não
C011602,2025-02-26,653.01,Empréstimo Pessoal,Documentação Incompleta,Sim
C110836,2023-07-14,2046.98,Cartão de Crédito,Renda Insuficiente,Não
C132144,2024-11-07,1645.64,Limite Conta,Renda Insuficiente,Não
C069151,2023-07-12,2605.85,Cartão de Crédito,Inconsistência Cadastral,Não
C031514,2024-11-19,2545.48,Cartão de Crédito,Renda Insuficiente,Não
C018347,2024-01-05,2221.43,Cartão de Crédito,Inconsistência Cadastral,Sim
C001778,2024-03-06,2132.62,Empréstimo Pessoal,Score Baixo,Não
C104145,2025-02-19,2628.55,Cartão de Crédito,Renda Insuficiente,Sim
C042992,2025-03-28,1991.34,Empréstimo Pessoal,Documentação Incompleta,Não
C061212,2023-07-02,2998.09,Renegociação de Dívidas,Score Baixo,Sim
C014352,2025-01-21,1829.97,Empréstimo Pessoal,Renda Insuficiente,Não
C102671,2024-12-28,1566.6,Cartão de Crédito,Renda Insuficiente,Não
C038024,2025-06-13,2431.79,Cartão de Crédito,Documentação Incompleta,Não
C045460,2023-10-16,1930.41,Cartão de Crédito,Renda Insuficiente,Sim
C082951,2024-12-17,3309.78,Limite Conta,Renda Insuficiente,Não
C059663,2025-02-25,3479.32,Empréstimo Pessoal,Histórico de Inadimplência,Não
C005886,2023-08-21,3552.31,Renegociação de Dívidas,Renda Insuficiente,Não
C013325,2025-01-02,992.24,Cartão de Crédito,Renda Insuficiente,Sim
C112193,2024-07-23,3184.37,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C101725,2024-06-17,1877.98,Empréstimo Pessoal,Renda Insuficiente,Não
C004493,2025-05-07,2069.36,Compra Parcelada,Renda Insuficiente,Sim
C043830,2024-11-13,2078.61,Compra Parcelada,Documentação Incompleta,Não
C008932,2025-06-26,2125.85,Compra Parcelada,Score Baixo,Não
C007381,2025-04-17,1931.84,Cartão de Crédito,Renda Insuficiente,Não
C145713,2024-06-18,2557.38,Cartão de Crédito,Documentação Incompleta,Não
C109023,2023-07-16,1612.3,Cartão de Crédito,Score Baixo,Sim
C143851,2024-09-30,2267.37,Cartão de Crédito,Inconsistência Cadastral,Não
C112695,2024-04-26,2406.91,Cartão de Crédito,Renda Insuficiente,Não
C108017,2023-08-05,2031.23,Cartão de Crédito,Score Baixo,Não
C148629,2024-11-03,1182.38,Cartão de Crédito,Inconsistência Cadastral,Não
C131913,2024-06-02,3231.26,Renegociação de Dívidas,Renda Insuficiente,Não
C149245,2024-08-16,3698.8,Empréstimo Pessoal,Histórico de Inadimplência,Não
C066579,2025-04-11,729.75,Empréstimo Pessoal,Score Baixo,Não
C071177,2024-10-13,540.8,Compra Parcelada,Score Baixo,Não
C015715,2024-03-16,1825.84,Renegociação de Dívidas,Documentação Incompleta,Não
C117737,2024-10-14,354.9,Renegociação de Dívidas,Renda Insuficiente,Não
C147586,2023-12-21,823.37,Compra Parcelada,Score Baixo,Sim
C059646,2024-05-27,2649.42,Cartão de Crédito,Renda Insuficiente,Não
C083664,2025-03-14,3233.1,Empréstimo Pessoal,Histórico de Inadimplência,Não
C080475,2023-10-31,2570.54,Cartão de Crédito,Renda Insuficiente,Não
C113303,2025-02-27,1926.63,Empréstimo Pessoal,Score Baixo,Não
C140759,2025-02-19,2913.79,Empréstimo Pessoal,Score Baixo,Não
C135654,2024-10-12,1641.08,Cartão de Crédito,Renda Insuficiente,Não
C083872,2023-12-17,2178.94,Limite Conta,Documentação Incompleta,Não
C036018,2024-06-05,1240.03,Renegociação de Dívidas,Histórico de Inadimplência,Sim
C082084,2023-11-09,1578.53,Empréstimo Pessoal,Inconsistência Cadastral,Não
C077912,2023-09-29,3471.95,Cartão de Crédito,Documentação Incompleta,Sim
C017678,2024-08-29,3562.27,Empréstimo Pessoal,Inconsistência Cadastral,Não
C040842,2023-10-27,-500.0,Cartão de Crédito,Renda Insuficiente,Sim
C080584,2023-09-02,2316.95,Cartão de Crédito,Renda Insuficiente,Não
C123476,2023-07-09,1940.56,Compra Parcelada,Renda Insuficiente,Sim
C086442,2023-12-16,1358.32,Empréstimo Pessoal,Histórico de Inadimplência,Não
C124884,2025-03-16,1067.73,Renegociação de Dívidas,Score Baixo,Não
C064374,2024-12-03,2865.68,Cartão de Crédito,Renda Insuficiente,Sim
C126953,2025-05-31,953.53,Cartão de Crédito,Score Baixo,Sim
C021615,2023-10-06,3304.1,Cartão de Crédito,Histórico de Inadimplência,Não
C075507,2023-10-04,2353.83,Renegociação de Dívidas,Renda Insuficiente,Sim
C017408,2023-08-07,4240.62,Compra Parcelada,Inconsistência Cadastral,Não
C104038,2024-06-21,2235.63,Cartão de Crédito,Histórico de Inadimplência,Não
C122766,2024-03-20,2787.46,Renegociação de Dívidas,Score Baixo,Não
C147957,2024-05-31,1379.12,Cartão de Crédito,Histórico de Inadimplência,Não
C024270,2025-01-26,3616.22,Renegociação de Dívidas,Renda Insuficiente,Não
C130445,2025-01-20,1554.25,Limite Conta,Inconsistência Cadastral,Não
C016029,2024-03-02,1932.9,Cartão de Crédito,Histórico de Inadimplência,Sim
C022984,2024-07-06,654.86,Empréstimo Pessoal,Inconsistência Cadastral,Sim
C063136,2024-02-13,2965.45,Cartão de Crédito,Renda Insuficiente,Não
C051047,2025-01-20,2343.64,Compra Parcelada,Documentação Incompleta,Não
C130009,2023-07-23,867.09,Cartão de Crédito,Inconsistência Cadastral,Não
C050900,2023-11-27,2650.51,Compra Parcelada,Renda Insuficiente,Não
C106847,2024-01-28,3259.24,Renegociação de Dívidas,Inconsistência Cadastral,Não
C044809,2024-12-11,3304.09,Cartão de Crédito,Renda Insuficiente,Não
C083126,2025-06-01,1265.1,Empréstimo Pessoal,Renda Insuficiente,Não
C065819,2024-11-15,2847.96,Renegociação de Dívidas,Score Baixo,Não
C081994,2025-01-28,915.69,Cartão de Crédito,Renda Insuficiente,Não
C010682,2023-12-08,4661.47,Compra Parcelada,Score Baixo,Sim
C013683,2024-05-21,1968.11,Cartão de Crédito,Inconsistência Cadastral,Não
C042573,2025-01-04,1877.21,Cartão de Crédito,Renda Insuficiente,Sim
C029303,2025-06-23,2782.99,Empréstimo Pessoal,Inconsistência Cadastral,Não
C140087,2023-07-23,1249.3,Cartão de Crédito,Documentação Incompleta,Não
C057855,2023-12-21,-500.0,Compra Parcelada,Score Baixo,Não
C027518,2023-12-13,1970.53,Cartão de Crédito,Inconsistência Cadastral,Não
C024106,2025-02-14,971.1,Cartão de Crédito,Score Baixo,Não
C115330,2024-04-07,2985.94,Renegociação de Dívidas,Documentação Incompleta,Sim
C061359,2025-03-01,1582.44,Cartão de Crédito,Documentação Incompleta,Sim
C080491,2024-10-24,2143.45,Cartão de Crédito,Documentação Incompleta,Não
C083957,2024-01-26,2241.77,Renegociação de Dívidas,Renda Insuficiente,Não
C121125,2025-05-04,3044.26,Renegociação de Dívidas,Score Baixo,Não
C085222,2024-04-10,3852.66,Limite Conta,Histórico de Inadimplência,Não
C097221,2025-05-26,3712.59,Empréstimo Pessoal,Inconsistência Cadastral,Não
C023261,2024-12-04,2492.84,Cartão de Crédito,Score Baixo,Não
C011835,2028-01-01,2162.41,Cartão de Crédito,Renda Insuficiente,Não
C081483,2023-07-04,2542.58,Renegociação de Dívidas,Inconsistência Cadastral,Não
C083018,2025-01-20,1928.64,Empréstimo Pessoal,Renda Insuficiente,Não
C067443,2024-01-25,3198.84,Empréstimo Pessoal,Histórico de Inadimplência,Não
C124261,2024-10-18,3149.31,Empréstimo Pessoal,Histórico de Inadimplência,Não
C049532,2025-03-10,2534.83,Empréstimo Pessoal,Inconsistência Cadastral,Não
C134806,2023-09-03,3550.22,Compra Parcelada,Score Baixo,Não
C107396,2023-10-26,1824.37,Cartão de Crédito,Inconsistência Cadastral,Não
C018582,2023-10-11,1574.27,Limite Conta,Inconsistência Cadastral,Não
C001568,2023-10-07,3530.82,Compra Parcelada,Renda Insuficiente,Não
C039179,2025-06-25,2691.07,Cartão de Crédito,Inconsistência Cadastral,Não
C030511,2023-10-09,1936.72,Compra Parcelada,Inconsistência Cadastral,Não
C082307,2023-09-01,1568.45,Cartão de Crédito,Score Baixo,Não
C063145,2025-04-11,3166.04,Compra Parcelada,Renda Insuficiente,Sim
C140194,2023-11-05,3718.62,Cartão de Crédito,Renda Insuficiente,Sim
C041719,2025-04-05,3099.55,Compra Parcelada,Histórico de Inadimplência,Não
C073497,2023-07-15,1192.96,Empréstimo Pessoal,Score Baixo,Não
C069287,2023-07-10,2717.94,Cartão de Crédito,Documentação Incompleta,Não
C062723,2025-04-13,880.91,Limite Conta,Score Baixo,Não
C132011,2024-08-04,2775.98,Cartão de Crédito,Renda Insuficiente,Não
C090182,2024-04-18,3145.73,Compra Parcelada,Inconsistência Cadastral,Não
C105305,2024-12-09,2713.5,Cartão de Crédito,Score Baixo,Não
C131729,2024-10-26,919.8,Renegociação de Dívidas,Inconsistência Cadastral,Não
C051945,2023-10-25,3711.09,Cartão de Crédito,Renda Insuficiente,Não
C111007,2023-08-30,2206.77,Renegociação de Dívidas,Inconsistência Cadastral,Não
C095235,2025-01-11,1796.56,Limite Conta,Renda Insuficiente,Não
C117407,2023-12-06,2059.6,Cartão de Crédito,Documentação Incompleta,Sim
C043061,2024-05-10,2495.07,Compra Parcelada,Renda Insuficiente,Não
C110345,2023-08-02,2835.13,Renegociação de Dívidas,Score Baixo,Sim
C087918,2025-04-09,816.81,Empréstimo Pessoal,Renda Insuficiente,Não
C145304,2023-09-25,1535.42,Empréstimo Pessoal,Documentação Incompleta,Não
C068170,2024-10-08,2871.5,Cartão de Crédito,Inconsistência Cadastral,Sim
C074917,2023-08-09,2826.41,Cartão de Crédito,Renda Insuficiente,Não
C123847,2025-01-30,1988.0,Compra Parcelada,Score Baixo,Sim
C051947,2023-08-16,2606.51,Empréstimo Pessoal,Score Baixo,Não
C044955,2024-10-17,2380.33,Cartão de Crédito,Documentação Incompleta,Não
C118526,2024-08-12,3202.84,Empréstimo Pessoal,Inconsistência Cadastral,Não
C008178,2024-06-18,4146.92,Empréstimo Pessoal,Documentação Incompleta,Não
C092818,2024-09-28,2857.09,Cartão de Crédito,Renda Insuficiente,Não
C067804,2024-01-25,808.4,Limite Conta,Score Baixo,Não
C138123,2025-04-15,2165.89,Cartão de Crédito,Documentação Incompleta,Não
C036954,2024-03-29,4062.52,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C031195,2023-11-14,2155.74,Limite Conta,Renda Insuficiente,Não
C082743,2025-04-09,1778.29,Compra Parcelada,Score Baixo,Sim
C032135,2023-09-09,1414.65,Renegociação de Dívidas,Histórico de Inadimplência,Não
C102343,2023-12-27,1937.34,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C094961,2025-05-09,2352.07,Compra Parcelada,Score Baixo,Não
C021910,2023-09-02,3410.12,Empréstimo Pessoal,Documentação Incompleta,Não
C093439,2023-12-22,2814.2,Empréstimo Pessoal,Score Baixo,Não
C062605,2023-12-31,2120.94,Limite Conta,Renda Insuficiente,Não
C058193,2025-05-12,3595.0,Empréstimo Pessoal,Renda Insuficiente,Sim
C021554,2024-09-25,1590.95,Limite Conta,Score Baixo,Não
C015562,2023-08-06,988.56,Empréstimo Pessoal,Score Baixo,Sim
C026238,2024-11-06,1389.3,Empréstimo Pessoal,Histórico de Inadimplência,Sim
C066113,2025-05-05,2982.28,Cartão de Crédito,Histórico de Inadimplência,Não
C059664,2024-01-22,813.16,Empréstimo Pessoal,Histórico de Inadimplência,Não
C012439,2024-03-11,2731.24,Cartão de Crédito,Documentação Incompleta,Não
C031032,2024-06-29,2539.55,Cartão de Crédito,Score Baixo,Não
C040135,2024-03-08,2547.63,Cartão de Crédito,Score Baixo,Não
C148282,2023-11-02,1393.62,Renegociação de Dívidas,Documentação Incompleta,Não
C032028,2024-08-15,1190.97,Limite Conta,Documentação Incompleta,Sim
C105095,2024-03-01,3715.6,Empréstimo Pessoal,Documentação Incompleta,Sim
C073458,2025-01-29,2045.65,Limite Conta,Inconsistência Cadastral,Sim
C148643,2025-02-25,3065.48,Cartão de Crédito,Documentação Incompleta,Não
C110846,2023-07-01,2558.23,Compra Parcelada,Score Baixo,Sim
C119073,2024-04-09,2603.0,Compra Parcelada,Documentação Incompleta,Não
C102004,2028-01-01,2789.8,Cartão de Crédito,Renda Insuficiente,Não
C143676,2024-03-07,2593.2,Renegociação de Dívidas,Score Baixo,Não
C140869,2025-01-31,1869.98,Cartão de Crédito,Histórico de Inadimplência,Não
C043571,2024-04-29,2765.1,Compra Parcelada,Renda Insuficiente,Sim
C046882,2024-11-07,3319.31,Cartão de Crédito,Score Baixo,Não
C140162,2025-02-20,3157.09,Empréstimo Pessoal,Renda Insuficiente,Não
C116489,2024-04-11,3270.19,Limite Conta,Score Baixo,Não
C058869,2024-02-12,1944.68,Cartão de Crédito,Inconsistência Cadastral,Não
C004269,2023-12-13,1488.11,Cartão de Crédito,Score Baixo,Não
C097494,2023-07-09,2149.69,Renegociação de Dívidas,Histórico de Inadimplência,Não
C113947,2024-07-18,3104.02,Cartão de Crédito,Score Baixo,Sim
C008805,2024-04-16,2610.3,Empréstimo Pessoal,Score Baixo,Sim
C002262,2025-03-24,3146.96,Empréstimo Pessoal,Renda Insuficiente,Não
C116095,2023-11-09,3746.12,Renegociação de Dívidas,Inconsistência Cadastral,Não
C105515,2024-01-11,3525.12,Cartão de Crédito,Inconsistência Cadastral,Não
C070795,2025-04-20,2442.08,Empréstimo Pessoal,Inconsistência Cadastral,Não
C125525,2024-11-06,2977.54,Empréstimo Pessoal,Histórico de Inadimplência,Não
C080635,2024-07-01,2440.39,Cartão de Crédito,Score Baixo,Não
C051898,2024-12-20,2303.02,Limite Conta,Documentação Incompleta,Não
C037164,2023-10-09,2421.97,Limite Conta,Documentação Incompleta,Não
C146191,2024-03-23,4126.82,Empréstimo Pessoal,Inconsistência Cadastral,Não
C044693,2023-10-30,2634.08,Empréstimo Pessoal,Inconsistência Cadastral,Sim
C050332,2024-06-18,3587.08,Limite Conta,Inconsistência Cadastral,Sim
C141898,2024-04-14,1982.47,Renegociação de Dívidas,Histórico de Inadimplência,Não
C037782,2024-11-16,3687.09,Cartão de Crédito,Documentação Incompleta,Não
C102894,2025-03-27,1678.11,Compra Parcelada,Score Baixo,Sim
C044569,2024-01-17,2405.97,Limite Conta,Histórico de Inadimplência,Não
C090028,2023-11-22,1271.07,Compra Parcelada,Renda Insuficiente,Não
C056205,2024-06-30,2733.48,Limite Conta,Renda Insuficiente,Não
C007439,2023-08-18,2410.02,Empréstimo Pessoal,Inconsistência Cadastral,Não
C080098,2024-11-16,3207.15,Empréstimo Pessoal,Renda Insuficiente,Não
C060744,2024-05-29,101.23,Cartão de Crédito,Renda Insuficiente,Não
C029227,2025-06-21,2776.57,Cartão de Crédito,Renda Insuficiente,Sim
C024207,2025-03-31,3374.77,Limite Conta,Inconsistência Cadastral,Não
C002528,2024-02-22,4295.89,Compra Parcelada,Documentação Incompleta,Não
C007603,2024-04-25,1587.82,Renegociação de Dívidas,Score Baixo,Sim
C044191,2023-12-28,1396.21,Limite Conta,Inconsistência Cadastral,Não
C029476,2024-09-11,2345.31,Empréstimo Pessoal,Score Baixo,Não
C042617,2028-01-01,3582.97,Limite Conta,Documentação Incompleta,Não
C020826,2025-04-23,2865.67,Cartão de Crédito,Inconsistência Cadastral,Sim
C117654,2024-04-25,1214.16,Empréstimo Pessoal,Score Baixo,Não
C070435,2024-11-14,1850.07,Renegociação de Dívidas,Inconsistência Cadastral,Sim
C139090,2024-12-24,3387.07,Cartão de Crédito,Renda Insuficiente,Não
C079989,2023-11-25,1230.71,Compra Parcelada,Renda Insuficiente,Não
C140050,2024-04-25,2711.79,Empréstimo Pessoal,Documentação Incompleta,Não
C111188,2025-02-27,3056.46,Empréstimo Pessoal,Documentação Incompleta,Não
C098507,2025-01-22,2271.0,Cartão de Crédito,Renda Insuficiente,Não
C012340,2024-08-24,2140.14,Renegociação de Dívidas,Score Baixo,Não
C021621,2023-07-25,1409.75,Empréstimo Pessoal,Renda Insuficiente,Não
C131546,2023-10-26,1477.73,Renegociação de Dívidas,Score Baixo,Sim
C004124,2023-07-10,1494.2,Renegociação de Dívidas,Histórico de Inadimplência,Não
C030666,2024-05-13,1615.6,Renegociação de Dívidas,Inconsistência Cadastral,Não
C055161,2024-11-26,1691.79,Renegociação de Dívidas,Renda Insuficiente,Não
C111672,2024-05-22,839.42,Cartão de Crédito,Inconsistência Cadastral,Não
C007526,2025-06-11,3966.4,Compra Parcelada,Inconsistência Cadastral,Sim
C079627,2025-06-10,1787.29,Compra Parcelada,Score Baixo,Não
C082041,2024-03-23,2948.48,Renegociação de Dívidas,Score Baixo,Não
C135498,2025-02-23,1637.96,Renegociação de Dívidas,Histórico de Inadimplência,Não
C078659,2024-02-21,1823.73,Empréstimo Pessoal,Score Baixo,Sim
C047245,2023-11-13,3274.06,Empréstimo Pessoal,Documentação Incompleta,Não
C008541,2024-05-20,1241.38,Cartão de Crédito,Renda Insuficiente,Não
C040699,2028-01-01,3959.41,Empréstimo Pessoal,Inconsistência Cadastral,Não
C129370,2025-04-02,1150.2,Empréstimo Pessoal,Histórico de Inadimplência,Não
C101703,2025-05-20,3031.72,Renegociação de Dívidas,Documentação Incompleta,Não
C138387,2024-12-08,1641.17,Compra Parcelada,Score Baixo,Não
C095373,2024-07-28,3723.22,Compra Parcelada,Renda Insuficiente,Sim
C030203,2024-05-12,1859.96,Compra Parcelada,Documentação Incompleta,Não
C134279,2024-10-21,3336.95,Cartão de Crédito,Score Baixo,Não
C068375,2024-01-08,3260.45,Cartão de Crédito,Histórico de Inadimplência,Não
C129966,2025-02-14,2531.09,Compra Parcelada,Documentação Incompleta,Não
C111614,2024-03-20,2368.09,Empréstimo Pessoal,Renda Insuficiente,Sim
C036524,2024-04-15,3085.3,Cartão de Crédito,Renda Insuficiente,Não
C013268,2025-05-31,1309.29,Empréstimo Pessoal,Renda Insuficiente,Não
C024954,2025-01-17,2490.5,Compra Parcelada,Score Baixo,Não
C139198,2024-12-12,3908.46,Empréstimo Pessoal,Renda Insuficiente,Não
C046230,2024-10-14,1474.82,Cartão de Crédito,Renda Insuficiente,Sim
C118496,2023-10-18,2195.41,Cartão de Crédito,Renda Insuficiente,Não
C126328,2023-12-16,2544.23,Compra Parcelada,Inconsistência Cadastral,Não
C012090,2025-02-13,3391.85,Compra Parcelada,Documentação Incompleta,Não
C003296,2023-12-20,3631.91,Cartão de Crédito,Score Baixo,Não
C094861,2025-02-25,2346.35,Empréstimo Pessoal,Score Baixo,Sim
C139741,2024-05-21,3780.57,Empréstimo Pessoal,Renda Insuficiente,Não
C001099,2025-03-25,1215.12,Cartão de Crédito,Score Baixo,Não
C032715,2024-06-29,2215.78,Empréstimo Pessoal,Inconsistência Cadastral,Não
C028925,2024-01-12,4492.83,Limite Conta,Documentação Incompleta,Não
C037072,2024-03-28,3302.63,Compra Parcelada,Score Baixo,Não
